result_id|test_id|sample_size_mean_op|sample_size_mean|sample_size_min_op|sample_size_min|sample_size_max_op|sample_size_max|sample_size_unit|sample_size_comments|obs_duration_mean_op|obs_duration_mean|obs_duration_min_op|obs_duration_min|obs_duration_max_op|obs_duration_max|obs_duration_unit|obs_duration_comments|endpoint|endpoint_comments|trend|effect|effect_comments|measurement|measurement_comments|response_site|response_site_comments|effect_pct_mean_op|effect_pct_mean|effect_pct_min_op|effect_pct_min|effect_pct_max_op|effect_pct_max|effect_pct_comments|conc1_type|ion1|conc1_mean_op|conc1_mean|conc1_min_op|conc1_min|conc1_max_op|conc1_max|conc1_unit|conc1_comments|conc2_type|ion2|conc2_mean_op|conc2_mean|conc2_min_op|conc2_min|conc2_max_op|conc2_max|conc2_unit|conc2_comments|conc3_type|ion3|conc3_mean_op|conc3_mean|conc3_min_op|conc3_min|conc3_max_op|conc3_max|conc3_unit|conc3_comments|bcf1_mean_op|bcf1_mean|bcf1_min_op|bcf1_min|bcf1_max_op|bcf1_max|bcf1_unit|bcf1_comments|bcf2_mean_op|bcf2_mean|bcf2_min_op|bcf2_min|bcf2_max_op|bcf2_max|bcf2_unit|bcf2_comments|bcf3_mean_op|bcf3_mean|bcf3_min_op|bcf3_min|bcf3_max_op|bcf3_max|bcf3_unit|bcf3_comments|significance_code|significance_type|significance_level_mean_op|significance_level_mean|significance_level_min_op|significance_level_min|significance_level_max_op|significance_level_max|significance_comments|chem_analysis_method|chem_analysis_method_comments|endpoint_assigned|organism_final_wt_mean_op|organism_final_wt_mean|organism_final_wt_min_op|organism_final_wt_min|organism_final_wt_max_op|organism_final_wt_max|organism_final_wt_unit|organism_final_wt_comments|intake_rate_mean_op|intake_rate_mean|intake_rate_min_op|intake_rate_min|intake_rate_max_op|intake_rate_max|intake_rate_unit|intake_rate_comments|lipid_pct_mean_op|lipid_pct_mean|lipid_pct_min_op|lipid_pct_min|lipid_pct_max_op|lipid_pct_max|lipid_pct_comments|dry_wet|dry_wet_pct_mean_op|dry_wet_pct_mean|dry_wet_pct_min_op|dry_wet_pct_min|dry_wet_pct_max_op|dry_wet_pct_max|dry_wet_pct_comments|steady_state|additional_comments|companion_tag|created_date|modified_date|old_terretox_result_number
800844|1339887||||||||||48|||||h||LOEC||DEC|GEN||RBCM|||||||||||F|||100|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||ASIG|P|<|0.05||||||U||R||||||||||||||||||||||||||||||||| DNUM/2//DOSES/100 ug/L//TESTID/1//OEF/MIXTURE//CONC/ONLY CONC TESTED////||09/14/2011||
801769|1340686||||||||||96|||||h||EC50||DEC|POP||ABND|||||||||||A|||103||89||117|ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| DNUM/6//DOSES/19/38/75/150/300 ug/L//TESTID/53//OEF/HAZZARD ASSESSMENTS////||09/27/2011||
2190410|2104041||||||||||24|||||h||NOEC||DEC|POP||PSII|||||||||||A|||52.3|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||ANOSIG|A||0.05||||||M||R||||||||||||||||||||||||||||||||| ||04/10/2014|04/10/2014|
163421|1203194||||||||||21|||||d||EC50||DEC|POP||GPOP/|OPTICAL DENSITY//||||||||||A|||73.4|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ||04/28/1998|05/05/1998|
216371|1223906||||||||||18|||||d||||NEF|POP||BMAS||WO|||||||||A|||10|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||||||||||||||||||||||||||||||||||| EFCT%/0% FROM CONTROL//||03/18/2003||
2407612|2203161||||||||||10|||||d||EC100||DEC|POP||PGRT|||||||||||A|||1.20|||||ppm|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||10/31/2017|10/31/2017|
709882|1259716||||||||||96|||||h||NOEC||DEC|PHY||CASS||WO|||||||||A|||34|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||NOSIG|P|<|0.05||||||||R||||||||||||||||||||||||||||||||| DNUM/4//DOSES/34/68/136 ug/L//TESTID/2//|1259716|07/25/2007||
37716|1019159||||||||||33|||||d||BCF|||ACC||RSDE|||||||||||A|||38850|||||ug/L|||||||||||||||||||||||10|||||L/kg|||||||||||||||||||||||||||M||||||||||||||||||||||||||||||||||| AERATION// MODEL ECOSYSTEM WITH MIXED SPECIES// CARRIER/ SOIL// ADDED PESTICIDE-TREATED SOIL TO 4 L H2O// 5400 LUX, 12 H PHOTOPERIOD// ||01/31/1985||
2176078|2095912||||||||||24|||||h||LC50||INC|MOR||MORT|||||||||||A|||897.50|||||AI ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||02/06/2014|02/06/2014|
2378172|2189473||||||||||96|||||h||EC50||DEC|POP||PGRT|||||||||||A|||0.231|||||uM|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||03/30/2017|03/30/2017|
235657|1244390||||||||||96|||||h||NOEC||DEC|POP||PGRT|||||||||||F|||50|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||NOSIG|P||0.0275||||||U||P||||||||||||||||||||||||||||||||| TESTID/2//MSMT/NR//DOSES/12.5/25/50/100/200 UG/L//SOURCE/WLD//WTINT/NR//DNUM/6//SEX/NR//TMETH/ASTM//STYPE/NR//ETIME/96 H//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/2//LD/NR//DW/NR//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//|69824|06/08/2007|04/10/2017|
114579|1048343||||||||||5|||||d||EC50*|||GRO||GGRO|||||||||||F|||9.5|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ||04/22/1993|04/28/1993|
224363|1061793||||||||||7|||||d||||DEC|BCM||CHLO|||||||||||F|||||1.0||1000.0|ug/L||||||||||||||||||||||||||||||||||||||||||||||ASIG|P||0.01||||||U||||||||||||||||||||||||||||||||||| EFCT%/50-80% FROM CONTROL//||12/02/2003||
126545|1063338||||||||||5|||||d||NOEC/|||GRO||GGRO|||||||||||F||<|100|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ENDPT/ALPHA = 0.05, ANOVA, DUNCANS// ||06/21/1994|06/22/1994|
783594|1324419||||||||||||18||36|h||LOEC||DEC|POP||CHLO|||||||||||F|||1.12|||||kg/ha||||||||||||||||||||||||||||||||||||||||||||||SIG|P||0.05||||||U||R||||||||||||||||||||||||||||||||| LIFESTG/FROM RAPIDLY GROWING STOCK CULTURE//DNUM/5//DOSES/0.56/1.12/2.24/4.48 kg/ha//TESTID/16//OEF/METHOD EFCTS////|1324419|05/20/2010||
2175473|2095594||||||||||72|||||h||EC50||DEC|PHY||PSII/|QUANTUM YIELD||||||||||F||||>|0|<|200|nM|FROM GRAPH||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P|||||||||||||||||||||||||||||||||CONC1/FROM GRAPH// ||02/05/2014|02/05/2014|
2176411|2095518||||||||||72|||||h||LOEC||DEC|PHY||PSYN/|MAX RATE|||||>|60|<|80|OF CONTROL, FROM GRAPH|F|||250|||||nM|DATA NOT PRESENTED FOR 25, 65, 125, 500, 1000, 2000 AND 10000 NM CONCS|||||||||||||||||||||||||||||||||||||||||||||SIG|P|<|0.05||||||U||R|||||||||||||||||||||||||||||||||EFCT%/OF CONTROL, FROM GRAPH//CONC1/DATA NOT PRESENTED FOR 25, 65, 125, 500, 1000, 2000 AND 10000 NM CONCS// ||02/07/2014|02/07/2014|
2175452|2095573||||||||||72|||||h||EC50||DEC|PHY||PSII/|QUANTUM YIELD||||||||||F||||>|400|<|600|nM|FROM GRAPH||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P|||||||||||||||||||||||||||||||||CONC1/FROM GRAPH// ||02/05/2014|02/05/2014|
188001|1214818||||||||||12|||||d||EC50||DEC|POP||BMAS|||||||||||A|||1357|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||05/11/2000|05/23/2000|
2380325|2190082||||||||||96|||||h||EC10||INC|POP||PGRT|||||||||||A|||26.9|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||P||||||||||||||||||||||||||||||||| ||04/11/2017|04/11/2017|
2175356|2095522||||||||||72|||||h||EC50||DEC|PHY||PSII/|QUANTUM YIELD||||||||||F||||>|200|<|400|nM|FROM GRAPH||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P|||||||||||||||||||||||||||||||||CONC1/FROM GRAPH// ||02/04/2014|02/04/2014|
45912|1110632||||||||||91|||||h|||||POP/||GPOP|||||||||||F|||50|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| O EFCT CONT/FIELD REPORTED// MEDIUM/BRISTOL'S SOLN, BOLD, 1949// 11840 LUX, 24 H PHOTOPERIOD// CARRIER/ETHANOL < 1 %// CONTR/SOLV// CONC/LOWEST CONC TESTED// EFCT/84.9 % DEC PGR// ||01/31/1985||
227037|1233980||||||||||||10||25|d||||DEC|POP||PGRT/|SLANT AGAR TECHNIQUE//||||||||||F|||||0.23||3.71|uM|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ||04/26/2004||
227100|1238527||||||||||3|||||d||EC50||DEC|PHY||CFIX/|STATS BASED ON SOLVENT CONTROL//||||||||||A|||0.70|||||uM|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| CONTR/C,V//||04/27/2004|06/11/2004|
800011|1339119||||||||||24|||||h||EC50||DEC|POP||PGRT/|OPTICAL DENSITY BASED GROWTH RATE||||||||||F|||2.8||1.6||4.7|uM|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| LIFESTG/CELLS PER ML//DNUM/8//DOSES/0.1/0.3/1/3/10/30/100 uM//TESTID/5//OEF/IRRADIANCE////||09/07/2011||
2175468|2095589||||||||||72|||||h||EC50||DEC|PHY||PSII/|QUANTUM YIELD||||||||||F||||>|0|<|200|nM|FROM GRAPH||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P|||||||||||||||||||||||||||||||||CONC1/FROM GRAPH// ||02/05/2014|02/05/2014|
2175557|2095615||||||||||48|||||h||EC10||DEC|PHY||PSII|||||||||||A|||14.8||11.4||19.2|ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||P||||||||||||||||||||||||||||||||| ||02/05/2014|02/05/2014|
2379489|2189899||||||||||||1||30|d||LOEL||DEC|POP||PSYN|||||||||||A|||0.1|||||uM|ONLY CONC TESTED|||||||||||||||||||||||||||||||||||||||||||||ASIG|P|<|0.001||||||U||R|||||||||||||||||||||||||||||||||CONC1/ONLY CONC TESTED// ||04/06/2017|04/06/2017|
108559|1140705||||||||||24|||||h||EC50|||PHY/||PSYN|||||||||||F|||48||36||58|ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| EFCT/C14 UPTAKE// ||07/15/1992|07/21/1992|
235625|1244376||||||||||96|||||h||NOEC||DEC|POP||PGRT|||||||||||F|||25|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||NOSIG|P|<|1e-4||||||U||P||||||||||||||||||||||||||||||||| TESTID/1//MSMT/NR//DOSES/12.5/25/50/100/200 UG/L//SOURCE/LAB//WTINT/NR//DNUM/6//SEX/NR//TMETH/ASTM//STYPE/NR//ETIME/96 H//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/1//LD/NR//DW/NR//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//|69817|06/08/2007|04/10/2017|
235634|1244376||||||||||96|||||h||EC50||DEC|POP||BMAS|||||||||||F|||68.66||56.22||90.82|ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| TESTID/1//MSMT/NR//DOSES/12.5/25/50/100/200 UG/L//SOURCE/LAB//WTINT/NR//DNUM/6//SEX/NR//TMETH/ASTM//STYPE/NR//ETIME/96 H//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/NR//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//||06/08/2007|04/10/2017|
704990|1255702||||||||||96|||||h||IC40||DEC|POP||ABND/|FLUORESCENCE||||||||||A|||79.7|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||P||||||||||||||||||||||||||||||||| ||10/17/2006|04/11/2017|
732796|1279454||||||||||48|||||h||EC50||DEC|POP||PGRT/|POPULATION MEASURED AS CELL DENSITY||||||||||A|||126||111||144|ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| LIFESTG/VACUOLATUS STRAIN 211 8B, EXPONENTIAL PHASE OF GROWTH//TIME/OTHER DURATIONS ALSO REPORTED//DNUM/6//DOSES/30 to 1000 ug/L//TESTID/1//||08/26/2008|06/16/2010|
2137282|2077205|||||||||<=|80|||||mi||||DEC|PHY||PSII|||||||||||A|||||0||46|uM|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ||06/25/2013|06/25/2013|
2378175|2189474||||||||||3|||||h||LOEC||DEC|POP||CHLA|||||26.7||||||A|||0.25|||||uM|ONLY CONC TESTED|||||||||||||||||||||||||||||||||||||||||||||ASIG|P||0.05||||||U||R|||||||||||||||||||||||||||||||||CONC1/ONLY CONC TESTED// ||03/30/2017|03/30/2017|
704970|1255703||||||||||96|||||h||NOEC||DEC|POP||ABND/|FLUORESCENCE||||||||||A|||34|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||NOSIG|||||||||M||P||||||||||||||||||||||||||||||||| |69977|10/17/2006|04/11/2017|
709193|1259103||||||||||||7||15|d||EC100/|REPORTED AS MINIMUM LETHAL HERBICIDE CONCENTRATION|DEC|POP||PGRT|||||||||||A|||5|||||uM|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||R||||||||||||||||||||||||||||||||| ||02/02/2006|10/10/2016|
2406966|2202707||||||||||90|||||mi||EC100||DEC|PHY||PSYN|||||||||||F|||1.00|||||ppm|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||10/26/2017|10/26/2017|
2190430|2104041||||||||||72|||||h||EC25||DEC|POP||PSII|||||||||||A|||42.66|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||P||||||||||||||||||||||||||||||||| ||04/10/2014|04/10/2014|
2377897|2189367||||||||||24|||||h||EC50||DEC|POP||PSYN/|PHOTOSYNTHESIS||||||||||A|||0.238||0.214||0.266|uM|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||03/28/2017|03/30/2017|
216394|1223929||||||||||11|||||d||||DEC|POP||DVRS/|SHANNON DIVERSITY INDEX//|WO|||||||||A|||10|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||||||||||||||||||||||||||||||||||| ||03/19/2003||
108810|1008178||||||||||0.08|||||h||EC50|||PHY||PSYN|||||||||||A|||430||274||704|ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ||07/17/1992|07/24/1992|
2380255|2190048||||||||||96|||||h||NOEC||INC|BCM||PRCO/|PER CELL||||||||||A|||0.25|||||uM||||||||||||||||||||||||||||||||||||||||||||||NOSIG|P|<|0.05||||||Z||R||||||||||||||||||||||||||||||||| |69957|04/11/2017|04/11/2017|
2378797|2189676||||||||||5|||||d||NOEC||DEC|POP||PSII/|MAXIMUM QUANTUM YIELD||||||||||F|||0.002|||||mg/L||||||||||||||||||||||||||||||||||||||||||||||NOSIG|||||||||U||R||||||||||||||||||||||||||||||||| |69525|04/04/2017|04/04/2017|
2378961|2189676||||||||||9|||||d||LOEC||DEC|POP||PGRT|||||||||||F|||0.20|||||mg/L||||||||||||||||||||||||||||||||||||||||||||||SIG|P|<|0.001||||||U||R||||||||||||||||||||||||||||||||| |69582|04/05/2017|04/05/2017|
108563|1140709||||||||||24|||||h||EC50|||PHY/||PSYN|||||||||||F|||57||51||64|ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| EFCT/C14 UPTAKE// ||07/15/1992|06/14/1994|
159947|1199559||||||||||||24||96|h||NOEC||NEF|POP||BMAS|||||||||||A|||75|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||NOSIG|P|<=|0.05||||||U||||||||||||||||||||||||||||||||||| |62641|03/06/1998|05/26/2016|
184645|1212772||||||||||30|||||mi||EC50||DEC|PHY||RESP/|OXYGEN EVOLUTION//||||||||||F|||0.305|||||mg/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| NR||03/24/2000|05/03/2000|
91837|1138216||||||||||11|||||d||EC50|||GRO||GGRO|||||||||||A|||25|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| O EFCT CONT/BACTERIAL TESTS, MICROCOSMS// ||11/03/1986||
2175456|2095577||||||||||72|||||h||EC50||DEC|PHY||PSII/|QUANTUM YIELD||||||||||F||||>|200|<|400|nM|FROM GRAPH||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P|||||||||||||||||||||||||||||||||CONC1/FROM GRAPH// ||02/05/2014|02/05/2014|
728647|1264892||||||||||24|||||h||LOEL||DEC|POP||PGRT|||||||||||A|||161.77|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||SIG|P|<|0.05||||||M||R||||||||||||||||||||||||||||||||| DNUM/4//DOSES/5.39/21.57/161.77 ug/L//TESTID/2//|1264892|10/30/2007||
77631|1179408||||||||||96|||||h|||||PHY/||GPHY|||||||||||F|||2200*|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| MED/INDUCTION MED, SEE PAPER, USED TO INDUCE CALCIFIEDES// BAND//CONTINUOUS LIGHT, 2400 LUX//CONTR/88 % BANDED COLONIES//EFCT/0 % BANDED COLONIES// ||10/22/1985||
703613|1254725||||||||||11|||||d||LOEL|||POP||ABND/|CHLOROPHYLL A CONC.||||||||||A|||2.0|||||mg/L||||||||||||||||||||||||||||||||||||||||||||||ASIG|P|<|0.05||||||U||||||||||||||||||||||||||||||||||| DNUM/2//DOSES/2.0 mg/L//||02/06/2006||
180061|1086148||||||||||96|||||h||NOEC||NEF|POP||PGRT|||||||||||A|||5|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||NOSIG|P|<|0.05||||||M||P||||||||||||||||||||||||||||||||| |69948|12/28/1999|04/11/2017|
216395|1223930||||||||||11|||||d|||||POP||DVRS/|BRAY-CURTIS SIMILARITY INDEX >0.6-<0.7, FROM GRAPH//|WO|||||||||A|||10|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||SIG|P||0.05||||||M||||||||||||||||||||||||||||||||||| CONC/ONLY CONC TESTED//||03/19/2003||
2314240|2162514||||||||||7|||||d||||DEC|POP||PGRT|||||41||||||A|||30|||||ug/L|ONLY CONC TESTED||||||||||||||||||||||||||||||||||||||||||||||||||||||U|||||||||||||||||||||||||||||||||||CONC1/ONLY CONC TESTED// ||12/16/2015|12/16/2015|
2190119|2103890||||||||||96|||||h||LOEC||DEC|POP||ABND|||||45.37|||||OF CONTROL|F|||100|||||ug/L|ONLY CONC TESTED|||||||||||||||||||||||||||||||||||||||||||||ASIG|P|<|1e-4||||||U||R|||||||||||||||||||||||||||||||||EFCT%/OF CONTROL//CONC1/ONLY CONC TESTED// ||04/09/2014|04/09/2014|
2200596|2109951|||||||||~|7|||||wk||LOEC||DEC|POP||ABND/|STATS TO V CONTROL||||||||||A|||||2.10||208.00|ug/L|ONLY CONC TESTED|||||||||||||||||||||||||||||||||||||||||||||ASIG|A||0.05||||||M||R|||||||||||||||||||||||||||||||||CONC1/ONLY CONC TESTED// ||06/11/2014|06/11/2014|
2378418|2189533||||||||||96|||||h||||CHG|POP||ABND/|PROPORTION OF NUMBER OF CELLS PER COENOBIUM||||||||||F|||||0.05||5.00|mg/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ||03/31/2017|04/06/2017|
2378426|2189533||||||||||72|||||h||NOEC||DEC|ENZ||PODA|||||||||||F|||0.50|||||mg/L||||||||||||||||||||||||||||||||||||||||||||||NOSIG|P|<|0.05||||||U||R||||||||||||||||||||||||||||||||| |69698|03/31/2017|04/06/2017|
127816|1150551||||||||||||||||||||GRO||GGRO/|CHG GROWING-ON CONDUCTION, BIOMASS, CELL-COMPARTMENT//||||||||||F|||||5||100|ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ||08/10/1994|08/15/1994|
704987|1255704||||||||||96|||||h||IC25||DEC|POP||ABND/|FLUORESCENCE||||||||||A|||45.5|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||M||P||||||||||||||||||||||||||||||||| ||10/17/2006|04/11/2017|
2175359|2095524||||||||||72|||||h||EC50||DEC|PHY||PSII/|ELECTRON TRANSPORT||||||||||F||||>|200|<|300|nM|FROM GRAPH||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P|||||||||||||||||||||||||||||||||CONC1/FROM GRAPH// ||02/04/2014|02/04/2014|
2190111|2103887||||||||||96|||||h||LOEC||DEC|POP||PGRT|||||49.85|||||OF CONTROL|F|||100|||||ug/L|ONLY CONC TESTED|||||||||||||||||||||||||||||||||||||||||||||ASIG|P|<|1e-4||||||U||R|||||||||||||||||||||||||||||||||EFCT%/OF CONTROL//CONC1/ONLY CONC TESTED// ||04/09/2014|04/09/2014|
77630|1179407||||||||||96|||||h|||||PHY/||GPHY|||||||||||F|||220*|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| MED/INDUCTION MED, SEE PAPER, USED TO INDUCE CALCIFIEDES// BAND//CONTINUOUS LIGHT, 2400 LUX//CONTR/88 % BANDED COLONIES//EFCT/21 % BANDED COLONIES//CONC/LOWEST CONC TESTED// ||10/22/1985||
187999|1214816||||||||||12|||||d||EC50||DEC|POP||PGRT|||||||||||A|||1041|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||05/11/2000|05/23/2000|
800017|1339125||||||||||24|||||h||EC50||DEC|POP||PGRT/|OPTICAL DENSITY BASED GROWTH RATE||||||||||F|||0.9||0.5||1.5|uM|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| LIFESTG/CELLS PER ML//DNUM/8//DOSES/0.1/0.3/1/3/10/30/100 uM//TESTID/7//OEF/IRRADIANCE////||09/07/2011||
800842|1339885||||||||||48|||||h||LOEC||DEC|GEN||PSBM|||||||||||F|||100|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||ASIG|P|<|0.05||||||U||R||||||||||||||||||||||||||||||||| DNUM/2//DOSES/100 ug/L//TESTID/1//OEF/MIXTURE//CONC/ONLY CONC TESTED////||09/14/2011||
187994|1214811||||||||||12|||||d||EC50||DEC|POP||PGRT|||||||||||A|||75.74|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||05/11/2000|05/23/2000|
2143355|2078994||||||||||96|||||h||EC50||DEC|POP||PGRT|||||||||||F|||0.138|||||mg/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||07/15/2013|07/15/2013|
2175448|2095570||||||||||72|||||h||EC50||DEC|PHY||PSII/|QUANTUM YIELD||||||||||F|||75|||||nM|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||02/05/2014|02/05/2014|
2316438|2163430||||||||||3|||||h||LOEC||CHG|GEN||GEXP/|12 GENES, 11 UPREGULATED, 1 DOWNREGULATED||||||||||A|||0.25|||||uM|ONLY CONC TESTED|||||||||||||||||||||||||||||||||||||||||||||ASIG|P|<=|0.01||||||M||R|||||||||||||||||||||||||||||||||CONC1/ONLY CONC TESTED// ||12/29/2015|12/30/2015|
2378969|2189675||||||||||5|||||d||LOEC||DEC|POP||PSII/|EFFICIENCY OF PSII||||||||||F|||0.02|||||mg/L||||||||||||||||||||||||||||||||||||||||||||||SIG|P||0.05||||||U||R||||||||||||||||||||||||||||||||| |69590|04/05/2017|04/05/2017|
703007|1244376||||||||||96|||||h||NOEC||DEC|BCM||LIPT/|TOTAL LIPIDS//||||||||||F|||12.5|||||ug/L||||||||||||||||||||||||||||||||||||||||||||||NOSIG|P||3e-4||||||U||P||||||||||||||||||||||||||||||||| TESTID/1//MSMT/NR//DOSES/12.5/25/50/100/200 UG/L//SOURCE/LAB//WTINT/NR//DNUM/6//SEX/NR//TMETH/ASTM//STYPE/NR//ETIME/96 H//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/1//LD/NR//DW/NR//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//|1254221|01/18/2006|04/10/2017|
709224|1259129||||||||||||7||15|d||EC100/|REPORTED AS MINIMUM LETHAL HERBICIDE CONCENTRATION|DEC|POP||PGRT|||||||||||A|||70|||||uM|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||R||||||||||||||||||||||||||||||||| ||02/02/2006|10/10/2016|
2378184|2189474||||||||||3|||||h||||CHG|GEN||GEXP/|185 EXPRESSED GENES||||||||||A|||0.25|||||uM|ONLY CONC TESTED|||||||||||||||||||||||||||||||||||||||||||||MULT|P||0.05||||||U|||||||||||||||||||||||||||||||||||CONC1/ONLY CONC TESTED// 61 GENES UPREGULATED AND 124 DOWNREGULATED||03/30/2017|04/05/2017|
2175462|2095583||||||||||72|||||h||EC50||DEC|PHY||PSII/|QUANTUM YIELD||||||||||F||||>|200|<|400|nM|FROM GRAPH||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P|||||||||||||||||||||||||||||||||CONC1/FROM GRAPH// ||02/05/2014|02/05/2014|
188000|1214817||||||||||12|||||d||EC50||DEC|POP||BMAS|||||||||||A|||1411|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| ||05/11/2000|05/23/2000|
2380236|2190048||||||||||96|||||h||NOEC||INC|BCM||CHLB/|PER CELL||||||||||A|||0.5|||||uM||||||||||||||||||||||||||||||||||||||||||||||NOSIG|P|<|0.05||||||Z||R||||||||||||||||||||||||||||||||| |69956|04/11/2017|04/11/2017|
227089|1238516||||||||||3|||||d||EC50||DEC|POP||BMAS/|FINAL YIELD, STATS BASED ON SOLVENT CONTROL//||||||||||A|||1.30|||||uM|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||P||||||||||||||||||||||||||||||||| CONTR/C,V//||04/27/2004||
163434|1203207||||||||||28|||||d||EC50||DEC|POP||GPOP/|CHLOROPHYLL A//||||||||||A|||67.8|||||ug/L|||||||||||||||||||||||||||||||||||||||||||||||||||||||U||||||||||||||||||||||||||||||||||| ||04/28/1998|05/05/1998|
